,0,1,2,3,4,5,6,7,8,9
3069,138141,176782,262473,287348,177228,337461,371272,165761,425511,364608
3070,373344,34524,409849,340410,136736,96136,24672,329090,92356,314871
3071,521231,521235,521233,521230,521236,521239,521240,521242,521238,521237
3072,114863,306814,424126,337791,431005,219915,356304,295864,183064,243760
3073,3557,14623,13259,43582,58241,76936,37430,56560,66473,20102
3074,261772,236464,358024,166268,185266,313353,330181,290831,408274,166130
3075,314040,203784,266110,110898,302814,208120,161360,245239,210092,193886
3076,199642,430528,248307,330012,162637,232999,331801,345219,175931,205646
3077,303275,111351,242019,158171,112591,304532,174375,430121,274190,261041
3078,198726,341147,423909,201638,287032,331249,345181,151769,265751,324674
3079,317474,435568,274125,358806,156280,414696,391957,373179,174507,201684
3080,461334,489132,489964,487469,494878,488855,493971,462595,473489,465025
3081,210270,387229,277482,233520,213128,248297,155496,365451,145742,335127
3082,252830,328044,291167,230755,336396,287972,400389,140402,158245,185946
3083,372370,389366,404005,439559,386584,153483,386585,204924,274570,291173
3084,360861,310741,425677,291325,163782,199943,368703,436131,342451,421351
3085,272318,238768,283678,322364,216190,390014,360930,343426,140344,160848
3086,161106,431813,304875,112933,398207,392312,212202,162933,155427,320255
3087,200911,194995,336837,249986,227229,244649,397531,161519,241782,179876
3088,109086,300980,398224,255815,289533,425245,251364,163746,422155,406975
3089,330545,153182,366932,304579,112627,229334,302475,110565,166929,246753
3090,325940,269907,247917,283055,357910,426183,247563,259813,221179,254794
3091,230079,264645,319143,192870,406926,316324,392903,431134,154089,225678
3092,197171,358462,215484,364604,115204,307160,350377,439345,260121,112128
3093,96067,119670,75262,119299,89585,82440,27515,567,297879,49700
3094,316192,224598,403834,162426,293087,293088,174469,263311,172841,116373
3095,328912,440364,178783,266371,147371,432304,318705,419553,346703,152989
3096,429818,289546,435695,374874,196918,156515,427434,157393,363205,385110
3097,410939,324698,426968,259965,316179,319155,367728,381900,286233,201408
3098,304883,112941,202350,432142,193147,204047,139439,249286,311571,388563
3099,109562,301464,137927,204185,335260,283832,157385,230114,239192,346664
3100,438898,330180,164486,207873,187106,355992,336539,199272,374653,204196
3101,336723,371133,175352,161517,276127,218483,179327,151391,182755,229707
3102,433402,264893,281344,340681,347420,313473,406763,372487,410910,166842
3103,190400,182763,152156,186084,225969,208445,280127,166514,280344,189468
3104,187337,240687,437974,418243,411312,386244,146855,222005,196727,345133
3105,14302,60632,73420,41371,4754,17754,7449,21176,7066,47832
3106,273609,265682,158879,272062,176264,255312,179685,363539,196285,146900
3107,180243,417131,363870,338794,402612,294369,251655,388730,225477,377369
3108,365298,309501,406660,203609,170183,212623,111377,303301,182208,371749
3109,31327,31617,31407,31554,30946,31376,31457,19801,29368,31508
3110,213854,232729,172934,465130,285018,470771,330334,219652,426977,461789
3111,184730,267875,324098,312101,137766,244177,406993,154777,188453,224540
3112,148023,414056,382414,296851,515354,515358,274936,358314,216815,311053
3113,527307,527324,527402,527333,527313,527384,527294,527392,527359,527393
3114,343288,197452,414203,219426,332812,325578,254843,389347,165637,269331
3115,1835,299145,256524,422947,403498,399326,195722,410766,339385,234836
3116,163057,414224,418405,347743,213704,112797,150092,142436,112796,138367
3117,203597,199095,186767,296838,300133,2822,243761,341480,230340,185565
3118,267443,436464,170103,421526,439742,307175,206489,400549,115219,337784
3119,397025,395557,310539,321078,262058,152328,261007,191278,197931,204824
3120,411633,147540,254430,291337,257006,217175,267509,157226,267937,100949
3121,200648,337775,267829,279471,293691,341650,173921,360753,397377,408720
3122,260820,390983,354843,184709,374466,367566,116045,308004,399591,246037
3123,170052,413701,184971,435041,310542,339699,316326,391473,327345,144753
3124,259926,198753,293655,258779,429466,389479,402102,281754,332604,316784
3125,252444,397378,277859,218014,112289,304224,197584,416114,427603,414058
3126,382076,161578,295836,185996,399899,272143,342632,313666,147796,324873
3127,141082,181457,174992,174715,164792,149538,50,148916,155308,167568
3128,291184,148057,355346,424142,404009,206585,396242,158077,399920,206401
3129,263759,403338,192807,276912,406283,150979,256960,366399,244358,343736
3130,63595,7493,49326,84123,49506,7562,11129,97364,41432,20589
3131,358792,206930,416292,195669,346083,353576,199467,280476,179245,297192
3132,153284,246465,412760,342449,440521,241536,388648,369509,189915,159325
3133,151812,162264,251782,207533,150439,421141,149041,269220,302782,110866
3134,347618,204952,265981,362102,186786,327067,308024,116065,282216,181082
3135,387090,208516,285880,213355,219286,221582,202748,279003,173668,249283
3136,522924,522957,522932,522915,522987,522954,522796,522856,523056,522798
3137,50970,25346,6104,96349,93011,58748,119301,58843,22986,56573
3138,332791,393717,262283,297359,204512,207473,140599,241005,184297,398497
3139,440345,247884,241982,108916,416936,300811,402579,266363,140536,153585
3140,199174,262641,278731,146367,426787,367891,306929,114974,143517,140897
3141,190982,327052,295173,318858,174425,273287,301491,109594,145744,318857
3142,24805,108186,85032,85038,25244,94837,88619,22646,85471,27934
3143,389550,440066,386752,358651,233292,231369,371435,379135,240573,375408
3144,24490,93225,93090,95270,74371,117522,119307,90842,48244,33302
3145,490221,457851,257009,269825,398646,279202,461028,322526,489096,458521
3146,76941,43121,55468,17564,16638,49244,13311,55526,23628,58186
3147,31327,31617,31407,31554,30946,31376,31457,19801,29368,31508
3148,522656,522650,522604,522629,522625,522605,522691,521414,522664,522703
3149,185591,144512,237901,214185,268343,240101,114624,202797,306577,265374
3150,196343,405844,171697,379128,357404,342977,269695,342821,163130,161206
3151,227181,255028,244837,257304,416620,223956,278464,371908,156998,239599
3152,337612,158389,336868,325920,166419,325402,397374,332632,391795,277837
3153,527354,527391,527368,527321,527372,527404,527305,527320,527347,524120
3154,242349,312395,349553,222031,360224,414992,219190,271123,235069,225555
3155,168319,224325,171551,112119,304050,389516,169684,228215,226022,421660
3156,518328,381352,331449,388963,285955,206412,273950,191252,156638,187596
3157,222818,139130,391610,267080,367378,428623,312326,225211,167456,390950
3158,284861,310419,427796,201199,147818,213657,439575,389188,185601,295860
3159,140401,415153,399184,349709,153723,217942,170776,403535,280480,209640
3160,60638,43475,13242,50202,49983,58432,60651,119758,56060,7200
3161,222614,233686,347722,183789,400535,307169,115213,206233,519567,427446
3162,139292,167739,160812,156715,157175,144341,144694,154769,138978,150981
3163,219983,257177,389544,219855,221714,424459,310906,267455,389545,336888
3164,306396,310562,270658,194289,114446,413715,357999,408407,209022,2334
3165,237374,418031,385562,207640,355810,195870,231922,224222,277834,313475
3166,7572,50508,90595,94740,53420,40768,43899,36065,43897,61530
3167,140728,192852,437132,320376,154559,396685,244937,424581,215363,424580
3168,418244,211246,352801,372198,271189,266795,352800,237413,227658,286906
3169,522607,522653,522646,522744,522619,522621,522594,522698,522614,522630
3170,266572,175392,439377,139190,139520,316674,439764,205002,293367,166303
3171,288981,114987,306942,224992,189017,177516,188199,296503,324696,370956
3172,184431,410792,306417,114467,395275,367590,299183,1873,315861,339415
3173,165874,362091,349547,320675,340713,219376,230004,153304,226981,253264
3174,156718,263045,300664,108771,419233,371907,203149,338265,379639,425998
3175,242859,178341,369508,433459,234176,343773,292289,388645,197690,328919
3176,320691,153899,218080,292302,438612,315168,359583,297906,594,201806
3177,4139,10838,55661,60039,49228,39957,57302,24157,55366,44084
3178,420677,252729,197139,384103,284844,191906,191987,306872,114919,232050
3179,387914,301979,110072,383620,252138,490786,2194,299503,523649,247494
3180,225501,210854,185363,242726,377687,364355,319036,364354,236353,433944
3181,307485,190361,298215,436482,203870,904,193666,115529,317987,347022
3182,172706,404984,326093,220224,396537,297194,242016,342610,205893,414370
3183,282772,336526,308329,116369,220472,199624,160892,266129,427144,154898
3184,333597,137804,271638,342283,322198,292122,172429,390017,140683,143480
3185,243540,336520,282807,213782,431444,325911,211269,171885,384603,194343
3186,27363,24160,33771,55426,50375,3663,53189,55697,55380,57244
3187,98224,121814,120312,102038,53329,35956,66667,43733,60091,5034
3188,217939,275383,274866,342270,138290,430955,309479,176450,342269,242419
3189,364777,286208,245902,221173,257606,271848,278919,431460,172724,314187
3190,118784,88769,95862,119948,21463,87851,24539,85117,51176,90738
3191,372184,159588,434578,378643,153931,389014,247721,262406,137745,269243
3192,512239,339420,512238,139196,407943,152964,312554,413423,391175,354859
3193,238284,251613,360175,160745,269724,145590,331098,215471,208885,406909
3194,138414,347147,319031,170422,318864,150744,154779,150772,249431,162464
3195,394279,402135,431654,238559,357912,282886,337207,281402,220463,108941
3196,355141,432866,285524,374602,207734,190913,275458,247886,356584,169303
3197,149621,165886,151967,161712,143821,150465,155029,99352,115200,155701
3198,188943,359747,185786,210871,160773,344098,360771,172774,218039,186062
3199,418541,316325,140033,371097,261891,228517,397028,241693,240877,242245
3200,249797,212368,250851,319487,170042,314017,288175,273845,384610,368368
3201,344961,430852,137097,403538,330372,156880,411128,356962,184901,331976
3202,311036,235996,400363,337596,337595,276901,379441,140440,206190,375371
3203,361721,289617,383933,171840,316173,508700,508692,508709,508689,316172
3204,265715,168163,176089,240240,387052,365275,356908,195701,277605,277942
3205,50911,87177,50109,77038,17889,36339,57442,13907,144413,354384
3206,145306,138594,345360,396015,254196,247889,310708,277446,363012,432865
3207,40731,17703,52912,73216,36081,40704,7257,57434,11038,14461
3208,114282,306232,284840,287037,415439,191426,253025,143690,156012,175338
3209,322052,353584,328729,412098,111363,303287,266109,317292,400877,233975
3210,348387,425478,216000,297860,548,278130,205119,144475,155372,291618
3211,285345,176356,293221,174368,199724,185774,345175,226064,413845,228985
3212,236855,172760,113980,305927,251228,254111,309839,425247,430482,369681
3213,49238,3245,11298,49878,94737,55347,13354,17713,55559,57360
3214,213826,381755,326908,376998,339253,267546,392957,395119,356321,222668
3215,435567,356776,162063,219434,323425,328394,249591,233250,175427,380325
3216,161230,263407,258100,237507,202764,232259,140323,174625,157810,111173
3217,515364,515041,221222,115138,209254,307094,238562,397211,154356,164525
3218,336190,248802,423592,141232,339682,210934,327328,360177,228181,217631
3219,31693,100296,100442,4504,21044,98433,59463,59019,31577,98547
3220,399900,254023,208564,403982,266952,165217,319317,295837,384270,243963
3221,247446,227891,398215,115503,307459,289044,214039,179768,169441,147597
3222,371097,140033,418541,316325,228517,261891,241693,210867,240877,397028
3223,151719,274018,387670,142439,426115,292407,275801,440624,194842,309961
3224,14199,69815,49760,66778,36394,40025,53312,56049,43890,40537
3225,419240,524128,524130,491289,524129,98944,39380,117724,37869,361042
3226,224598,162426,403834,316192,387983,236393,319323,207241,157851,174469
3227,184297,414665,204512,262283,393717,157989,332791,398497,272987,113084
3228,322198,167486,148711,419394,425998,379639,390017,143480,172429,140683
3229,141351,162410,149422,161582,139924,148745,159546,115305,115306,160405
3230,432916,381272,236070,226430,440647,347277,434251,115739,177018,166207
3231,250216,174768,316510,148198,149572,310272,304242,112307,368230,375076
3232,410002,292286,381285,388724,111853,303783,360672,354246,210804,409738
3233,221288,422471,383450,157069,329707,194126,318689,344418,261512,217257
3234,338439,402589,312055,159136,178512,159523,282639,373311,269025,194331
3235,263161,196357,157978,235289,282639,208014,113251,305199,194331,160245
3236,7174,17259,20255,40603,14232,20124,14738,7471,13878,61028
3237,286407,174150,359081,176190,242834,351142,139178,213773,188878,431418
3238,311583,283701,340735,394796,206976,170392,359738,311577,419690,211946
3239,40946,57492,58186,60828,17787,3458,17254,55697,55526,49244
3240,283187,180433,309630,241332,258110,109411,301308,239064,397863,158021
3241,241124,271942,194018,280417,248681,296365,370656,276315,320966,370657
3242,31359,57112,39083,48967,35648,38056,31666,31622,31564,19839
3243,404152,285214,342821,379128,162111,162156,397232,425690,232071,342822
3244,93830,59571,120389,31370,37850,38756,39282,99205,120351,98874
3245,276106,228833,415424,168035,295799,240870,315986,438231,432696,386014
3246,416634,251461,376035,191649,179219,421846,230775,432154,371755,182450
3247,243807,257612,158772,422588,329369,346977,292423,431943,417412,194613
3248,440627,195764,312208,229229,301798,109891,175343,351481,264364,392922
3249,161800,370963,358002,370962,352464,245281,156104,249374,254544,152288
3250,430122,323226,400862,162617,285987,241689,279117,219972,283207,253471
3251,20164,73547,14109,47317,63841,60325,57481,13767,100061,69497
3252,391611,420646,266653,324191,321060,185296,415261,146422,177235,438229
3253,340403,179854,317972,354239,305577,113630,144445,583,297895,314854
3254,148977,429304,231269,159128,295991,161565,345724,190375,429145,397027
3255,100221,50107,55749,63944,10984,14721,17774,59992,55814,44446
3256,261774,342447,108933,300828,210508,297886,574,318705,269949,178783
3257,35108,89493,119528,118959,58640,8432,24911,74370,95861,97426
3258,36205,50283,13275,41722,43084,10669,84103,57314,3839,16063
3259,197459,146336,265138,376780,282582,384582,208612,228941,391136,356583
3260,206093,333217,236093,254357,222050,359710,233708,138159,376308,167047
3261,66724,55337,49682,40539,36405,5235,99557,24255,58078,99562
3262,253256,276936,345133,196727,222005,146855,411312,327570,437974,187337
