,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
785,2941,178209,300250,164018,313375,399420,386309,360686,407035,165757,170141,362982,350464,424529,149980,225161,232834,287308,198912,295928,190202,428918,374040,371663,261917,162184,353049,146945,234686,384726
786,323807,371049,222262,221742,347223,404222,423380,302398,250638,110488,169244,141926,356221,164477,193785,241821,392346,381503,407676,404224,160484,222876,141245,165600,220392,164216,266296,204857,347224,315771
787,291598,400498,169406,291106,412392,145906,419363,116980,308946,328863,256485,372045,211606,332242,144472,227736,360992,252087,253708,265953,429622,419791,245462,256044,245051,360993,194977,328297,198700,368656
788,519779,519784,519777,519781,519773,519775,519768,519774,519772,519769,474077,464518,491430,486220,473795,466800,487180,464338,462764,458031,485716,472201,460331,487179,470236,485717,477530,479563,519764,519783
789,233252,398921,158582,370256,315255,369446,152068,383718,298144,314639,323513,343367,184648,292531,395343,335220,157962,430420,164202,181260,161015,297643,334,181383,141558,833,234460,318790,279238,420083
790,298589,275954,316295,1278,337884,267398,362853,400160,347670,274950,420952,329476,161595,244191,408354,172368,279800,345332,360534,206740,319732,381849,345152,247120,411222,264545,334017,214539,290211,177887
791,440762,259651,295268,218133,231282,197276,203534,292693,323816,232603,166648,175780,349490,347387,406241,159777,166093,399290,255131,160889,175254,372618,237397,280178,314782,399289,339515,361589,292534,243999
792,261464,348002,285643,308576,360607,150806,116610,211466,385815,331706,427705,360606,217867,180056,160375,310486,137218,182494,299572,230113,156969,190350,164285,2255,151556,331707,285486,327945,206809,316738
793,1107,298418,360314,354951,234116,378232,277887,249739,341283,191810,385489,415366,299756,217293,2446,172393,254086,185094,171884,302740,149862,252107,216476,110824,385977,415362,257763,408011,381824,190166
794,186051,195962,367009,269227,428436,209396,149822,313134,255499,378747,282600,184184,255749,160769,244401,385516,349981,426751,417990,147594,315242,148536,413819,250094,229610,437903,241385,158847,398153,396988
795,319571,218582,256433,392707,192284,174850,267435,316103,282281,242528,195909,2104,362350,233390,420442,299413,360138,407847,277268,435913,278002,381519,434027,315228,188841,110821,171672,116137,184964,152267
796,296967,328105,308589,194702,393506,226549,408656,408657,275741,314189,189442,363152,116623,414632,396632,224077,255117,436563,350471,396631,223911,235850,148039,418999,286597,334011,336628,371681,382352,379040
797,304323,352899,347851,393354,321360,379416,439488,427406,296796,329930,268517,100309,252681,224134,363156,421115,161769,192158,313273,286389,180428,293626,260014,162652,150535,219162,169953,138106,291574,232016
798,177633,367861,418824,154919,177181,282907,365228,345509,221656,337890,150733,290920,411567,204394,329627,341301,177973,283319,247710,345510,429116,110992,302910,208171,435925,233455,432686,180562,267256,216735
799,288291,364144,197914,286422,170020,170756,140848,375829,278771,231734,255032,198781,268282,405773,288241,155897,357840,211942,182048,425618,301094,109200,211558,353698,374412,348687,317594,240467,145987,219409
800,2300,299611,164867,381864,163487,181053,174361,209547,392888,428619,260789,324500,207377,194136,396002,188053,371079,308110,116151,415405,407876,434364,257642,293049,420809,158372,411072,381863,392889,330646
801,228205,211613,179550,167238,164400,163436,333194,335382,275653,228115,430427,254264,273302,241023,390765,147078,392405,390764,230731,144598,387490,351463,156272,392235,231740,323675,349177,359994,339360,433547
802,367018,150114,410907,361692,273842,432388,420635,189146,390932,207782,295612,249233,289648,313304,322989,236698,437914,330301,366862,329009,235962,383895,438531,433882,370759,210014,418173,351938,183420,407539
803,385992,287447,293451,288199,176414,296459,290918,288971,152755,164173,205860,304025,237343,324654,327307,373399,112094,143419,159878,161285,182624,181975,190397,209023,213015,226619,252663,435918,406889,278596
804,152232,436580,338405,172098,424556,169695,228290,325358,242347,278349,160526,357344,303236,111313,146133,281720,257637,405103,209299,201362,242677,329942,240539,205833,112735,304678,277416,439855,141272,112736
805,360977,263817,175265,168223,252556,223995,291596,257284,246156,138811,265585,396985,310831,304499,112558,342101,198192,350488,276629,372034,374240,274473,175903,111815,303744,368652,274996,200052,309280,265910
806,144748,172300,176282,235457,235816,309117,197795,117146,342394,246080,380429,397163,292214,269306,229689,435512,231219,244338,285792,139128,141606,185462,171701,431396,173518,378091,201849,346793,425609,361158
807,521117,521111,520942,521146,520961,521095,520979,521150,521113,520989,521115,521128,520950,521093,521086,521140,521153,520952,521094,521157,520973,521141,521087,520939,521132,521123,520943,521138,521142,520955
808,205372,190628,274931,296442,421460,169083,252373,341759,266750,397834,263461,244056,250115,310496,193552,382344,348168,261789,321354,368154,254310,192574,341760,414785,183467,145415,291396,197557,213319,338218
809,387021,318480,180278,435655,397317,164756,343225,255022,224384,334933,196412,398776,208406,401320,297825,236031,278512,239744,515,179410,440322,262005,175572,440321,294462,201887,218726,323359,377613,163613
810,243060,206768,149706,310227,359820,428120,376589,419141,331054,181192,211132,302226,362018,272609,316274,110319,232325,271084,426589,334819,487852,489543,457826,473828,485829,477883,460560,492195,481160,461534
811,268648,248993,320619,371064,139909,228035,222568,371065,313291,193929,188746,396145,376931,266562,347549,191894,261829,349982,378243,221828,308271,270870,404077,428435,372943,116311,266394,110662,302573,153340
812,329666,186491,214713,406442,318095,146317,143910,222838,373764,244077,247768,279760,318658,290270,418014,310115,437604,387839,1153,298464,193601,242370,340193,228597,312344,230363,185263,140910,305364,113417
813,515306,515298,515267,515271,515287,515371,515160,515167,515141,515137,515212,515115,515259,515372,515374,515373,515369,515370,515152,515260,515262,515258,515261,515264,474233,515315,515278,515263,465579,515297
814,326831,434374,1501,301933,335544,110020,298811,204349,373583,260362,366704,254211,440773,440772,255766,225611,172034,392404,261528,247629,395829,351774,244636,285678,345161,171800,407542,339670,333541,212255
815,213296,203390,308127,116168,158054,428947,266301,285158,313978,148371,165914,432694,231206,316308,165803,293350,176635,244422,227034,206067,262203,319442,238326,177285,211389,210774,435931,243179,185794,265365
816,274181,350810,160174,338568,220515,283813,137080,429612,359224,273471,360976,165968,277458,412705,265247,258724,230810,201822,199457,375326,363965,412533,379740,185873,138499,410099,424721,201425,401000,219297
817,299937,223289,253901,289378,144380,408841,321537,360800,176055,304493,236722,368318,350483,341774,165423,203583,262583,145405,112552,2625,198450,236068,417636,175046,193354,404743,214119,439666,232856,146171
818,420809,293049,407876,411072,158372,257642,434364,381863,240323,255304,254675,256806,364415,158731,226928,182702,306199,114248,284808,413838,372971,428619,194136,392888,376765,432381,164867,2300,163487,174361
819,265500,497512,497514,413196,145925,159259,170592,204830,202500,406089,373426,139953,288743,485109,260233,333364,524040,225692,440612,339195,292391,142881,333058,524039,202140,440611,272911,335237,269612,515401
820,322838,270157,208681,205033,292564,292563,322837,169137,418005,226066,390767,312007,242809,427990,179986,351778,252706,161245,282128,376440,259765,282911,279195,199903,395527,257688,359688,197129,330120,310252
821,470763,484396,484202,471084,487387,479766,459480,493038,461632,482494,480395,489978,435657,487155,477805,475807,468785,401323,252207,297826,516,241992,478818,474511,489140,482307,261315,477488,461915,493609
822,191666,346481,221890,386846,146279,424897,193889,342241,267374,193961,251670,435143,142835,321706,193498,361072,386689,272518,164416,277159,159962,357674,156091,210915,147903,186060,219244,332747,374410,154066
823,408525,288682,345690,334265,411558,275990,313962,393049,408356,190338,252280,275540,373400,155537,381852,391438,384909,313601,164992,182524,237411,240141,257576,268577,319735,393050,329622,378892,378893,215069
824,162357,252141,172767,352589,313812,175525,188549,319282,496066,392892,336187,381876,339677,392893,399721,418686,165353,203942,273778,290029,284993,285344,223582,141419,496016,339532,165080,376776,352442,188351
825,187375,173580,356250,435776,396164,244737,253685,320781,115862,307821,199215,361689,406906,248215,181836,435015,354643,232760,423580,242672,258932,435016,302581,110670,272926,225257,399865,360341,167004,520810
826,368805,309275,136979,325862,325688,183771,402850,288827,241960,146687,380262,337137,435147,373898,116641,308607,172337,389956,212134,146483,177738,382543,369115,237258,363818,338407,424718,288562,196776,317083
827,412208,117131,309101,350630,158474,160880,342729,389624,278460,297137,394551,336806,240691,409013,187940,360968,227147,176242,233026,332565,373885,365879,334161,275886,141504,412523,216457,424544,325348,379388
828,194151,402066,141542,179444,279994,217858,316122,205251,252866,408190,320893,201465,141658,231623,298934,1624,247542,232878,356560,172496,239373,242329,406574,341289,414155,248924,436225,415553,155299,355271
829,373560,240368,256278,260831,201827,341602,341776,273168,250944,400488,175181,389275,138858,373561,202433,253387,145895,280405,244127,282897,154013,288023,373559,271472,338064,189601,265279,357039,289747,346030
830,145037,377070,279450,438828,198550,320890,203505,245443,271610,218873,355107,345136,222995,187068,211382,436223,436219,235463,266411,188234,235134,381691,299758,2448,244075,167472,312632,420786,182139,377071
831,326367,167290,208651,339042,329499,218972,222282,146037,275725,514530,514525,369290,184235,322165,265076,332904,514523,151389,374402,514528,233011,317426,215976,253681,274032,524560,323669,524565,153596,265665
832,368303,192717,341937,206519,187454,429605,419169,330094,429432,171292,161973,191287,353208,357322,283633,436572,148459,291563,257074,417628,419160,363490,213730,368302,216882,296614,382733,379045,188637,240206
833,303731,111802,358901,244018,332394,182272,393858,342733,155644,248708,368482,282460,268049,149161,398166,157897,162659,194850,338866,353539,214556,363961,207200,246995,308921,416234,196788,116955,317073,418147
834,165271,390100,272271,524574,524558,524562,524563,241944,524279,243260,524571,178924,297494,185,524575,524573,524572,524564,143585,326203,512224,524567,390101,512226,524561,512225,524569,524570,217902,266557
835,378237,364559,1800,299110,145541,362360,246165,308282,116322,418165,289735,438690,407860,206515,114238,306189,233034,254409,324329,299109,1799,230444,180301,349975,347396,413996,315237,315238,142587,230161
836,359690,168910,294646,349031,113764,305710,275602,329667,328504,298657,1346,527340,527358,420307,383571,527394,527341,527309,527348,196296,218876,191879,527421,527311,280917,281924,250601,373768,418017,366230
837,513431,515495,515454,515497,515437,515456,515455,515471,515663,515424,515429,515444,515493,515487,515480,515463,515485,515490,513432,515468,515438,515427,515432,515451,515450,515461,515483,515486,515491,513428
838,143059,334020,239368,406740,358118,274526,336003,411226,239353,432684,252828,272883,256784,271993,293188,194286,221473,192008,285903,114550,418500,187758,306500,350299,208514,182346,406741,434508,361847,312643
839,272866,240582,369444,228071,354326,437585,397806,440606,141718,206164,433537,334746,288091,420082,433536,392048,169223,161270,259395,433704,333360,113740,305686,204319,401617,262045,317752,317753,179129,295095
840,138300,309749,228834,361385,367189,288128,422888,189413,220638,158803,108997,300892,167436,272570,302059,110153,395190,217297,405592,431895,366678,230138,346621,328815,328816,215144,351908,189117,191816,300888
841,295604,372941,329162,226426,344022,312306,197607,423221,268838,362368,175799,411057,315784,392869,153541,157504,225949,234144,420629,419475,354958,315073,276020,381376,378897,252764,356228,220850,204966,257892
842,340501,399299,290793,361500,426281,295099,418000,189506,234968,351771,437754,376290,167293,437755,142950,328840,151454,318085,383728,266041,171875,191031,284476,208403,249685,165899,313137,318647,311683,524974
843,512391,512369,512384,512390,512324,512345,478367,512323,512395,512400,512347,512413,512351,512329,512374,512396,512293,512401,512321,512420,512303,512392,512440,512328,512331,209404,512471,512326,512481,512448
844,167169,206322,159329,223529,343541,359990,339513,292692,335377,311823,192872,163373,311822,158664,413518,275958,326511,326512,390751,417817,433859,219602,177383,349333,384065,367202,381067,406238,295267,173502
845,175914,169085,411560,432851,296460,161323,158462,345337,225923,256435,319736,155765,185190,435920,402076,418822,256165,172264,415575,391594,293189,400162,402075,274535,2293,299604,175340,337886,355113,286532
846,233936,318645,395209,260239,163666,150164,251566,271937,270081,185253,390599,109027,300925,179760,211865,423074,427984,197991,417229,245985,241979,247464,372798,109575,301452,335390,417230,427985,185772,141182
