State,County,Inc_Muni,Uninc_Comm,Nbrhd_Comm,Post_Comm,Zip_Code,Plus_4,Bulk_Zip,Bulk_Plus4,StN_PreMod,StN_PreDir,StN_PreTyp,StN_PreSep,StreetName,StN_PosTyp,StN_PosDir,StN_PosMod,AddNum_Pre,Add_Number,AddNum_Suf,LandmkPart,LandmkName,Building,Floor,Unit,Room,Addtl_Loc,Milepost,Longitude,Latitude,NatGrid_Co,GUID,Addr_Type,Placement,Source,AddAuth,UniqWithin,LastUpdate,Effective,Expired,STATEFP10,PUMACE10,GEOID10,geometry
OH,Franklin,RIVERLEA,,E VAN DE BOE-HAGER CO ADDN NO 11 KNOWN AS RIVERLEA,COLUMBUS,43085,,,,,,,,CARRINGTON,Court,,,,5809,,,,,,,,MFRAMR02094**C,0.05627372,-83.0216157156,40.0809888473,17TLE2763338704,{A042533F-9E35-4ECC-B02D-58961C1CDAD7},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9241923.9863 4877718.347099997 0)
OH,Franklin,WESTERVILLE,,SPRING GROVE PHASE 2,WESTERVILLE,43081,,,,,,,,NADINE,Place,,,,52,,,,,,,,MFRAMR08053**C,0.01645277,-82.8946296012,40.1242250677,17TLE3856343265,{923EB7AB-1B11-47DF-B019-8A57A9E7CDEF},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9227787.9567 4884010.782799996 0)
OH,Franklin,WORTHINGTON,,WORTHINGTON ACRES,COLUMBUS,43085,,,,,,,,SCHROCK,Road,,,,449,,,,,,,,CFRACR00082**C,0.21277468,-83.0046446023,40.0986866049,17TLE2912440636,{05D789F5-EC36-420A-A24E-1DC044F9803D},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9240034.7706 4880293.528300002 0)
OH,Franklin,WORTHINGTON,,,COLUMBUS,43085,,,,,,,,GLEN,Drive,,,,96,,,,,,,,PFRAPR81730**C,0.11682227,-83.0145643835,40.0965609444,17TLE2827340419,{E4CDFAC2-BB8E-437C-9D35-454365C113CD},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9241139.0356 4879984.190399997 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43085,,,,,,,,WORTHINGTON WOODS,Boulevard,,,,928,,,,,,,,CFRACR00019A*C,1.29842992,-82.992111859,40.1198653564,17TLE3024542963,{23E2C155-62E4-4D1C-AE05-354EC67C315C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9238639.632 4883376.105599999 0)
OH,Franklin,WESTERVILLE,,SPRING GROVE EXT SEC 1,WESTERVILLE,43081,,,,,,,,PRINCE WILLIAM,Lane,,,,861,,,,,,,,MFRAMR09141**C,0.09986375,-82.9023190866,40.126022443,17TLE3791243479,{D26DFC2F-F7FF-4016-B817-DA66CFC736A9},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9228643.9463 4884272.452600002 0)
OH,Franklin,WESTERVILLE,,,WESTERVILLE,43081,,,,,,,,POINTVIEW,Drive,,,,636,,,,,,,,MFRAMR09058**C,0.32733837,-82.9134041526,40.1082146321,17TLE3692541522,{EC6B1A9A-2B46-41B1-8881-1E3540B1F699},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9229877.9302 4881680.2184000015 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43235,,,,,,,,LINWORTH,Road,East,,,896,,,,,,,,,0,-83.0417403549,40.1115164259,17TLE2599542132,{0A81D5BF-BA90-4970-A09F-89D2EC4A823B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9244164.2509 4882160.8002 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43235,,,,,,,,LIMBERLOST,Court,,,,1124,,,,,,,,MFRAMR06889**C,0,-83.0479805937,40.106395025,17TLE2545041576,{C3195B4F-6C6C-47FC-B65B-197D9EFE7B69},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9244858.9111 4881415.381399997 0)
OH,Franklin,WORTHINGTON,,,COLUMBUS,43085,,,,,,,,HIGH,Street,,,,5935,,,,,,G-3,,SFRAUS00023**C,21.01409474,-83.0188251962,40.0832603926,17TLE2787738951,{C1D30234-5466-49DA-B44F-057C7F9B2B4B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9241613.3471 4878048.8396999985 0)
OH,Franklin,WORTHINGTON,,WORTHINGWAY NO 4,COLUMBUS,43085,,,,,,,,THACKERAY,Avenue,,,,529,,,,,,,,MFRAMR11155**C,0.06519157,-83.0317281999,40.0999378607,17TLE2681940827,{05E2914C-3858-44AE-9CEA-4062636D6266},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9243049.7029 4880475.622500002 0)
OH,Franklin,WESTERVILLE,,SPRING GROVE NORTH SEC 2 PH 1,WESTERVILLE,43081,,,,,,,,LAWRENCE,Road,,,,161,,,,,,,,MFRAMR06764**C,0.15675196,-82.9007380238,40.129489885,17TLE3805543861,{D2CC0160-7E8A-49CC-A630-0572D4D53650},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9228467.9432 4884777.277599998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43229,,,,,,,,CHESTERTON,Square,East,,,6018,,,,,,,,,0,-82.9772252045,40.0900496578,17TLE3144039625,{E7C0E580-86E3-4F9E-B0BE-4F77C2B59D3C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9236982.4572 4879036.692000002 0)
OH,Franklin,WESTERVILLE,,,WESTERVILLE,43081,,,,,,,,SIX PENCE,Circle,,,,447,,,,,,,,MFRAMR10471**C,0.18206937,-82.9183642004,40.1314107892,17TLE3655844106,{A7E8D8CE-403D-4C5D-9B31-F5E372340966},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9230430.0802 4885056.953199998 0)
OH,Franklin,COLUMBUS,,ROGER BERLIN NO 1,COLUMBUS,43229,,,,,,,,JEWETT,Drive,,,,2153,,,,,,,,MFRAMR06130**C,0.23475358,-82.9586322763,40.0969839387,17TLE3304240359,{F0E6363F-A82E-4850-BED0-2F819173DA2B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9234912.7019 4880045.746100001 0)
OH,Franklin,WESTERVILLE,,ANNEHURST VILLAGE NO 11,WESTERVILLE,43081,,,,,,,,STARBUCK,Court,,,,1191,,,,,,,,MFRAMR10700**C,0,-82.9708778964,40.1288375681,17TLE3207743918,{31ABC8E6-416C-4DE7-8012-2994B2E985BC},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9236275.8781 4884682.304799996 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43229,,,,,,,,DARCY,Road,,,,5475,,,,,,,,MFRAMR03283**C,0.11830057,-82.9922043298,40.0779974479,17TLE3013338315,{C8493EA8-5DE2-421E-8964-CD30912B98A8},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9238649.9258 4877283.137999997 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43229,,,,,,,,SHARON GREEN,Drive,,,,1344,,,,,,,,PFRAPR83583**C,0.03641394,-82.9800547377,40.1048614129,17TLE3123641274,{3BA9EFD9-C514-4387-8A57-9BC563A5A6C1},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9237297.4394 4881192.175399996 0)
OH,Franklin,BLENDON TWP,,,WESTERVILLE,43081,,,,,,,,KARIKAL,Court,,,,3576,,,,,,,,TFRATR02426**C,0.10842356,-82.91702326,40.094776546,17TLE3658440037,{C7F3562F-7CDD-4CCD-8793-F233AEF29E77},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9230280.8074 4879724.5222999975 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43229,,,,,,,,SHARON GREEN,Drive,,,,1356,,,,,,,,PFRAPR83583**C,0.03718265,-82.9800493577,40.1046006563,17TLE3123541245,{ADC0DC49-CFFF-42E5-A83F-DC98C6CE33E6},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9237296.8405 4881154.224699996 0)
OH,Franklin,BLENDON TWP,,SUNBURY WOODS,WESTERVILLE,43081,,,,,,,,CAMELLIA,Court,,,,4187,,,,,,,,TFRATR02686**C,0.09011822,-82.902203362,40.0911549634,17TLE3783939608,{15A74967-EF5F-48D1-8937-646836BD12E5},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9228631.0639 4879197.525600001 0)
OH,Franklin,BLENDON TWP,,,WESTERVILLE,43081,,,,,,,,BITTERROOT,Drive,,,,6116,,,,,,,,TFRATR02679**C,0.0999407,-82.9005412748,40.0860270538,17TLE3796839036,{65FB7941-E5B9-42D1-ABC7-924DB6FFE06C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9228446.0412 4878451.382799998 0)
OH,Franklin,WESTERVILLE,,,WESTERVILLE,43081,,,,,,,,OAK HILL,Drive,,,,352,,,,,,,,MFRAMR08302**C,0.28133378,-82.9119157654,40.108097093,17TLE3705141506,{5CD6A787-1B8B-42FA-957A-681F8C0CA86F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9229712.2437 4881663.110799998 0)
OH,Franklin,WESTERVILLE,,,WESTERVILLE,43081,,,,,,,,CROSSLAKE,Court,,,,281,,,,,,,,MFRAMR03170**C,0.01551961,-82.9149121949,40.1110534235,17TLE3680341840,{3F0FEA2D-99BD-4177-8AE0-20A0C0FE1FA3},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9230045.8047 4882093.408 0)
OH,Franklin,COLUMBUS,,N/A,COLUMBUS,43231,,,,,,,,VISTA VIEW,Boulevard,,,,3060,,,,3,1,,,,0,-82.9439622846,40.0899410716,17TLE3427639550,{50B1D8FD-BBEC-4F2F-B57F-92E236B1433E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9233279.6459 4879020.8917 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43235,,,,,,,,OLENTANGY RIVER,Road,,,,7125,,,,,,,,CFRACR00009**C,9.52699998,-83.0381203546,40.1085052589,17TLE2629641791,{2B8E9E95-9600-46C8-96E7-5C11E38B5740},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9243761.2743 4881722.518700004 0)
OH,Franklin,WORTHINGTON,,,COLUMBUS,43085,,,,,,,,HAWTHORNE,Street,,,,6521,,,,,,,,MFRAMR05474**C,0.01990172,-83.0298104684,40.0978364247,17TLE2697740590,{518280C4-C6D3-4B78-9835-80FA554F30B4},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9242836.222 4880169.804200001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43229,,,,,,,,SCHROCK,Road,,,,1767,,,,,,M,,,0,-82.9690074495,40.1057569558,17TLE3218041353,{DE5966F0-8C0C-4E46-82A2-8CA60A3302CD},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9236067.6609 4881322.5145 0)
OH,Franklin,WESTERVILLE,,,WESTERVILLE,43081,,,,,,,,BROADWAY,Avenue,,,,80,,,,,,,,MFRAMR03864**C,0.15020783,-82.9299420121,40.1300714453,17TLE3556843979,{11B87FA0-CAB6-43E1-8AF6-22C9A8DF7CC9},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9231718.9163 4884861.949500002 0)
OH,Franklin,WESTERVILLE,,SPRING GROVE PHASE 3,WESTERVILLE,43081,,,,,,,,HEMPSTEAD,Road,,,,89,,,,,,,,MFRAMR07984**C,0.1081999,-82.8926283901,40.1217346921,17TLE3872842985,{CFE7C2A5-A1C3-47E9-9F84-FC269E628ACF},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9227565.1829 4883648.234399997 0)
OH,Franklin,WESTERVILLE,,MCDOT FARMS SEC 2 PHASE 2-4,WESTERVILLE,43081,,,,,,,,CHARTERHOUSE,Court,,,,948,,,,,,,,MFRAMR02287**C,0.05445785,-82.899651799,40.1146193009,17TLE3811242208,{8C8A5B03-19F5-42E7-A686-415F75223598},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9228347.0252 4882612.450300001 0)
OH,Franklin,COLUMBUS,,N/A,COLUMBUS,43085,,,,,,,,GRAND BAHAMA,Drive,,,,7392,,,,6,2,8,,,0,-82.9940319226,40.1168721092,17TLE3007442634,{0DB9452C-DAFC-4D94-A798-437C11318FA9},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9238853.3725 4882940.378799997 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43214,,,,,,,,BROAD MEADOWS,Boulevard,,,,55,,,,,,11,,,0,-83.0199516378,40.0726897807,17TLE2775437780,{7499904D-E21A-4E9B-8883-93587D40CD72},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9241738.742 4876510.989600003 0)
OH,Franklin,WORTHINGTON,,,COLUMBUS,43085,,,,,,,,GLEN,Circle,,,,144,,,,,,,,PFRAPR81729**C,0.13689362,-83.0118006896,40.0966503837,17TLE2850940424,{ED4B85BF-042B-46FA-9C69-6DA2129BB549},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9240831.3826 4879997.205899999 0)
OH,Franklin,WESTERVILLE,,WOODGLEN SEC 3,WESTERVILLE,43081,,,,,,,,FOREST GLEN,Road,,,,1176,,,,,,,,MFRAMR04580**C,0.02592457,-82.8946890598,40.108787374,17TLE3852141552,{F0B7C101-082C-4C07-8621-84DCF62ABD1E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9227794.5756 4881763.580300003 0)
OH,Franklin,COLUMBUS,,,WESTERVILLE,43081,,,,,,,,EDGECREEK,Lane,,,,6362,,,,,2,,,PFRAPR81453**C,0.08630178,-82.9365747311,40.0995641318,17TLE3492940605,{8726FD03-9D6C-44C3-8480-4A7EA60F61E5},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9232457.2672 4880421.2337 0)
OH,Franklin,WORTHINGTON,,,COLUMBUS,43085,,,,,,,,MARLOW,Drive,,,,200,,,,,,,,PFRAPR82465**C,0.02940467,-83.0404536045,40.095389831,17TLE2606340339,{69384614-6105-4E68-BB19-B8E0B770F7E2},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9244021.0105 4879813.7676 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43229,,,,,,,,MINERVA,Avenue,,,,859,,,,,,,,MFRAMR07746**C,0.0364765,-82.9958965807,40.073123143,17TLE2980637781,{12D993D3-0170-4CD1-9EFB-E2B7CD360F8A},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9239060.9453 4876574.031999998 0)
OH,Franklin,WORTHINGTON,,WORTHINGTON ESTATES NO 2,COLUMBUS,43085,,,,,,,,ABBOT,Avenue,,,,135,,,,,,,,MFRAMR00022**C,0.13299267,-83.0126404913,40.1039386159,17TLE2845641234,{0C8D65D4-A5B9-4E1B-B268-15BA68875984},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9240924.8689 4881057.8715 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43085,,,,,,,,TRANQUIL,Drive,,,,1287,,,,,,,,MFRAMR11360**C,0.20290388,-82.9826486563,40.1195532061,17TLE3105142910,{3469D616-30CD-45DA-BB60-C11340BA14D3},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9237586.1931 4883330.664999999 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43214,,,,,,,,FENWAY,Road,,,,316,,,,,,A,,,0,-83.0278168381,40.0685480732,17TLE2707337335,{25F04A23-AC95-4235-8514-2A4ABC9AD90F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9242614.2921 4875908.5044 0)
OH,Franklin,WORTHINGTON,,,COLUMBUS,43085,,,,,,,,NEW ENGLAND,Avenue,,,,100,,,,,,,,MFRAMR11804**C,0.4337657,-83.0211178558,40.0871410115,17TLE2769139386,{4CAB7329-DBDA-4D44-90BD-E3DD8436D4FB},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9241868.5648 4878613.465800002 0)
OH,Franklin,WESTERVILLE,,ANNEHURST VILLAGE NO 1,WESTERVILLE,43081,,,,,,,,OLD COACH,Road,,,,543,,,,,,,,MFRAMR08390**C,0.63665374,-82.9511452567,40.1197421673,17TLE3373642872,{1B8B7827-ACC4-4433-814B-139F31BBB4AC},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9234079.2507 4883358.172600001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43229,,,,,,,,SOLERA,Drive,,,,1853,,,,,,,,PFRAPR83688**C,0.13239873,-82.9683098771,40.0898082592,17TLE3220039581,{2C57B943-C19D-4D3D-8E33-9F2C64559DBA},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9235990.0075 4879001.566299997 0)
OH,Franklin,WESTERVILLE,,SPRING GROVE EXT 4 SEC 1,WESTERVILLE,43081,,,,,,,,BRYAN,Drive,,,,1126,,,,,,,,MFRAMR01757**C,0.20983457,-82.8923383088,40.1254813777,17TLE3876143400,{CF063B44-FA0C-431A-8E02-F64BD9F82B12},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9227532.8912 4884193.681199998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43229,,,,,,,,NOBLESHIRE,Road,,,,2110,,,,,,,,MFRAMR08159**C,0.08925949,-82.9595281293,40.1043230402,17TLE3298441176,{DA3153C0-B9C6-4FA1-AD86-AAFFE5F352B1},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9235012.4278 4881113.8204 0)
OH,Franklin,WESTERVILLE,,,WESTERVILLE,43081,,,,,,,,GATESHEAD,Way,,,,1049,,,,,,,,MFRAMR04789**C,0,-82.9132016957,40.0985667013,17TLE3691940451,{08CD42AD-8B91-4C3B-BFD9-D0D2BB61FE3C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9229855.3928 4880276.079000004 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43214,,,,,,,,STANTON,Avenue,,,,250,,,,,,,,MFRAMR03965**C,0.36611275,-83.0118970043,40.0745314004,17TLE2844537969,{A01ECC55-71A3-4F9D-BB98-95397E8656A6},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9240842.1043 4876778.8977999985 0)
OH,Franklin,WESTERVILLE,,SPRING GROVE EXT 5 SEC 1,WESTERVILLE,43081,,,,,,,,LYNDALE,Drive,,,,1077,,,,,,,,MFRAMR07126**C,0.22830589,-82.8940466395,40.126788319,17TLE3861943549,{2218D9A0-694D-4E9C-AB5F-D2FDDF8A2A70},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9227723.0617 4884383.954300001 0)
OH,Franklin,WORTHINGTON,,COLONIAL HILLS PLAT NO 2,COLUMBUS,43085,,,,,,,,PARK,Boulevard,,,,551,,,,,,,,MFRAMR08613**C,0.70288928,-83.0036327552,40.0799817644,17TLE2916438558,{51EE2DEC-D4B4-43D9-9475-B76ADF16E307},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9239922.1323 4877571.8276999965 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43229,,,,,,,,CLEVELAND,Avenue,,,,6117,,,,,,,,,0,-82.9508442825,40.09762032,17TLE3370840416,{8EEB3645-7E00-44BE-AAEF-DC0F7B7CCB1E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9234045.7464 4880138.3554000035 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43214,,,,,,,,GRACELAND,Boulevard,,,,343,,,,3,3,301,,,0,-83.0276887231,40.0649972602,17TLE2707536941,{78CDDECF-14D5-4658-A87B-180431E02A25},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9242600.0304 4875392.004500002 0)
OH,Franklin,WESTERVILLE,,,WESTERVILLE,43081,,,,,,,,MEACHAM RUN,Court,,,,410,,,,,,,,MFRAMR07511**C,0.108,-82.9390317527,40.1084466731,17TLE3474141595,{6E79DDA0-44FC-4D8B-B720-1F2E2628C67C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9232730.7816 4881713.991599999 0)
OH,Franklin,WESTERVILLE,,,WESTERVILLE,43081,,,,,,,,HIDEAWAY WOODS,Drive,,,,1388,,,,,,,,MFRAMR05653**C,0.10282269,-82.90584971,40.0915966632,17TLE3752939664,{F77BAB1E-BE5B-497C-8866-74FAD5FA5A90},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9229036.9735 4879261.798299998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43231,,,,,,,,FOREST HILLS,Boulevard,,,,5628,,,,,,,,MFRAMR04584**C,0.25604682,-82.944482658,40.0864627388,17TLE3422339165,{6C2E6727-1D29-447D-B378-AFD370315FDB},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9233337.5736 4878514.7754999995 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43229,,,,,,,,CANYON TREE,Drive,,,,2254,,,,,,,,PFRAPR80785**C,0.05120265,-82.9590105389,40.0903966896,17TLE3299439629,{0A6F4A19-D29D-4E77-BDED-89AA6D210C61},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9234954.8099 4879087.188500002 0)
OH,Franklin,WESTERVILLE,,ANNEHURST VILLAGE NO 10,WESTERVILLE,43081,,,,,,,,DANVERS,Avenue,,,,892,,,,,,,,MFRAMR03276**C,0.01742954,-82.9656043581,40.126699857,17TLE3252143671,{554EB7AC-BFD6-4A94-8E3C-A57825D18336},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9235688.8305 4884371.075300001 0)
OH,Franklin,WESTERVILLE,,,WESTERVILLE,43081,,,,,,,,WALNUT,Street,,,,407,,,,,,,,CFRACR00019**C,5.389,-82.9157422813,40.1197355267,17TLE3675342805,{34F91C5A-D8F8-4314-95C4-B719C10DBD5B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9230138.2095 4883357.205899999 0)
OH,Franklin,BLENDON TWP,,,WESTERVILLE,43081,,,,,,,,HUNT CLUB,Road,North,,,3346,,,,,,,,TFRATR02642**C,0.05225806,-82.9223736447,40.0983172532,17TLE3613740440,{94B257E1-365C-4409-8506-518D631F58F6},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9230876.4095 4880239.777500004 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43231,,,,,,,,LITTLE BEN,Circle,,,,5605,,,,,,D,,,0,-82.9397277737,40.0863473222,17TLE3462839143,{CBC7E6CC-93BB-42EC-BE7C-F8A04A88B006},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9232808.2623 4878497.982199997 0)
OH,Franklin,WESTERVILLE,,,WESTERVILLE,43081,,,,,,,,LINABARY,Avenue,,,,104,,,,,,,,MFRAMR06895**C,0.18080713,-82.9205128241,40.123287107,17TLE3635543208,{40D82FFE-48C3-4AB7-A73F-46E52FFE9F6F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9230669.2639 4883874.233099997 0)
OH,Franklin,BLENDON TWP,,,WESTERVILLE,43081,,,,,,,,VICKERS,Drive,,,,3374,,,,,,,,TFRATR02639**C,0.11314173,-82.9219424812,40.0974371272,17TLE3617140342,{FA7C09CD-7D7E-417D-97C4-E9236E0D52C5},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04102,3904102,POINT Z (-9230828.4126 4880111.696199998 0)
