,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4920,496574,496575,270345,213162,496546,496547,496578,496545,496570,496576,496581,496550,496568,496569,340470,496580,496549,496548,496573,496577
4921,366958,382136,374196,324950,416014,330906,331849,344988,330907,402340,268887,261185,308723,116755,203630,226525,225801,299884,2573,386456
4922,310951,240426,328254,191228,421597,240505,259445,158297,151816,193803,281547,431207,389411,151235,439455,286419,412021,288988,509939,224897
4923,476298,482854,462418,458912,476827,468379,477459,461597,490941,472258,467822,468688,482512,481591,490237,457741,457752,457729,457726,490260
4924,104284,6856,91781,19534,68961,158516,37514,9283,76604,118277,38743,38605,27239,68552,65263,122633,31236,68448,122840,117743
4925,272047,150713,361652,392541,271348,347212,139960,278251,428260,138693,241046,247242,366986,195963,206926,333500,381493,344145,392540,263795
4926,297098,394528,183730,397278,305652,113705,425323,111610,303536,348814,236740,429399,328458,418452,269448,290429,421758,152302,431216,421774
4927,150435,358383,304938,266259,270612,290173,193256,112994,167530,258882,189034,162604,174702,439613,209130,296571,282803,408473,399968,427677
4928,250803,204287,240209,183923,112221,304155,290378,393031,357948,211831,365056,262440,172519,414159,341287,178858,432830,384557,396140,316123
4929,348985,258883,152633,369920,394858,257066,382868,230448,282437,246590,348984,369258,422057,405571,318611,158244,337259,355440,305485,113538
4930,468255,464124,464021,471055,484719,482218,472688,466947,460290,477652,483439,479663,459670,464461,463037,470856,472930,491532,489333,458128
4931,28486,68598,104293,103963,72789,54609,6545,96535,117901,68796,35726,102140,374525,380037,39288,311470,118023,342352,147707,104256
4932,395494,401923,261961,209216,420258,354613,227254,387782,392378,392377,208503,216482,170134,169482,315924,200834,438340,282713,185882,148656
4933,380702,319391,383512,161611,248857,159210,390064,359796,158526,314609,364088,184009,222419,322938,384855,175296,154775,283424,279280,215117
4934,152719,264371,194625,325651,363911,369416,202466,322787,311784,317532,288045,394998,226462,422871,254087,180397,363929,314444,409887,199565
4935,218966,250640,93662,106231,187479,289469,218676,430071,221903,409172,289719,204741,258018,255077,400969,261930,193857,409173,167641,256631
4936,518114,518106,518161,518092,518095,518050,518120,518109,518045,518047,518061,176137,518058,451130,518072,518138,518064,518103,518134,444787
4937,258817,331187,320021,387962,391057,358072,186255,232892,216345,267027,141850,330405,327436,313231,256271,367811,392996,288897,296097,249593
4938,363920,329121,294261,349130,181224,161227,347967,148982,349131,228766,177104,380207,340132,345995,343022,248600,175391,230933,345994,363766
4939,318620,276180,477461,471559,440304,200400,317884,154231,244944,156888,235865,349324,181730,187782,247711,186494,305853,113907,261092,166332
4940,27302,35948,54610,93677,411855,118013,118018,30093,316901,104055,96680,102604,90545,121033,35846,68408,117755,68789,399261,35933
4941,384051,271783,231338,433855,201539,352227,137520,271316,212347,136911,354943,115975,237903,307934,263454,354783,171892,2101,299410,327299
4942,197972,424365,436194,214520,261899,415523,398890,358086,320327,310316,438941,160508,259499,424190,137251,434479,197837,285290,421076,293156
4943,146819,116771,308739,214548,157394,281840,229329,424858,378861,421440,291225,436894,255973,156422,224570,218484,224660,2582,299894,288711
4944,473932,468185,461300,475218,479087,458491,468522,464103,459315,479089,459950,470029,471824,473169,474857,470436,470534,467295,463472,462569
4945,142804,373224,245948,209697,343983,226201,406855,355247,112361,304297,156960,356372,399508,420409,333908,223566,188367,285686,161689,148509
4946,25631,91420,102219,90378,106349,51601,103875,89873,86043,83392,96779,66255,121311,35900,35818,102843,76391,138311,72625,102884
4947,156435,197006,138217,346307,234888,343337,140096,150424,403269,311961,251010,429734,196047,243882,109512,301409,405888,369417,210939,397780
4948,356552,196431,188412,299600,2289,415360,225653,295586,362515,385972,163874,289423,320762,143992,415359,198422,293176,347385,350288,434191
4949,2072,299386,159310,316564,366816,217453,164030,255564,204282,2073,299387,341417,285467,248863,279103,320184,415516,218137,420045,414458
4950,384860,287156,372589,369577,440286,160918,284090,384861,289074,422206,283756,405892,383355,204726,139484,433344,499192,499188,334728,403595
4951,162448,155874,195199,387158,391873,270020,220167,410231,354162,391874,366357,179872,259530,425342,431723,178204,417365,354013,405412,334910
4952,269618,436890,348636,342347,270354,425143,389410,248623,308880,116913,205354,440111,305630,113683,397113,173320,332352,397269,281137,300389
4953,312961,484065,141283,327459,285118,1102,298413,284949,122483,167012,176310,193126,413971,352849,420590,374828,236081,236478,80263,285300
4954,248361,156000,187843,335955,277012,252223,352833,324608,299544,2267,249071,378517,139587,201716,174274,156195,358230,399666,404528,197103
4955,175508,243542,333614,161258,323619,323618,161027,250780,198639,388763,138244,257406,347041,365510,419729,335178,218719,207766,163339,177999
4956,237294,183700,404699,404700,248556,231630,219449,252601,391405,336141,240345,316715,305122,113175,439275,284580,147789,402358,247846,408323
4957,201134,422351,395161,190008,172276,284249,206544,235804,143870,210576,269646,223050,359794,280491,401278,257354,364079,426401,422196,322785
4958,465302,470333,460793,460275,466622,469029,469026,463375,470244,462911,486233,459958,488662,479994,458917,474509,488849,472904,466616,475103
4959,389420,183150,151533,425578,167162,332183,156625,187977,116930,435473,293936,142293,332191,155981,365697,397283,379194,203895,237008,238785
4960,468400,475127,467861,482783,482784,493053,494418,459960,486065,214518,492974,464005,483528,483529,459159,439959,463606,242916,463739,493514
4961,327768,148782,296747,436205,204195,250739,285636,209675,141010,389063,223788,216166,295923,436204,344648,178923,213638,356999,262312,391562
4962,315743,244435,356056,246726,290667,157662,151466,245165,110148,306161,114211,326800,110147,302054,216232,329285,150589,221814,440728,301210
4963,260275,326326,337253,182275,163570,364082,161290,306144,114194,364074,280946,322789,422197,334720,405887,186666,155637,369417,205367,108973
4964,496439,496436,496435,496432,496434,496437,202982,496407,496403,496402,496408,496438,496433,496401,496412,496409,496382,496415,496410,496380
4965,241556,324274,159581,415028,233671,219749,143582,138525,163347,341090,406848,163315,349118,219806,284056,407009,181935,373369,312761,276222
4966,391226,295739,385944,165895,414286,347349,321654,404692,371814,197103,249933,296407,143538,316248,423844,430735,418105,368273,261318,349605
4967,385618,179512,295237,187792,435723,185618,373363,277729,337673,435722,249100,352536,173560,295229,349115,272942,302533,110621,423700,313085
4968,282878,352213,427957,319403,438188,164990,315927,156496,320605,241197,167826,265554,320738,426900,151784,401932,165631,153995,147332,383862
4969,425417,198119,416557,285877,375297,310648,264067,156445,393839,439294,416556,384886,204500,368784,384730,372002,169574,439465,399422,439295
4970,183863,293931,405386,186337,364507,308730,116762,206945,416357,271455,251061,252968,281321,363285,363454,200537,424345,204852,166803,174749
4971,204365,110269,393307,286997,428735,439431,338013,307734,439273,439430,107177,404687,244753,280675,152409,302176,280911,143214,157471,158768
4972,435888,285291,184309,435889,423341,274920,378363,188203,438942,251273,391065,261319,247651,210784,423340,313100,237111,174201,341412,290437
4973,121155,122412,105884,65274,163214,68340,52685,91583,291071,54727,55332,93622,232358,93672,308568,116602,117813,39108,122615,327775
4974,391242,227719,373384,438502,432652,304301,220862,428414,172550,331048,112365,233983,307929,115970,284944,210400,255898,385481,240133,114527
4975,225736,349474,377585,166139,413179,440583,180842,287723,190515,272747,318051,145702,267400,397803,246562,177271,390425,301908,272965,273942
4976,248015,412355,154116,289578,272917,113375,305322,425753,425915,177329,351093,230955,191759,186855,412354,405088,283619,219729,230276,282381
4977,230327,154296,191131,425572,278050,254126,429078,171560,195256,256608,256014,296931,226703,412024,328259,277447,363474,158461,318296,173023
4978,419881,170731,352192,360098,236407,365831,194350,190977,177048,205108,347332,323939,422499,267110,438642,188317,315204,346583,202116,176561
4979,372150,224711,402516,378860,405231,439454,385037,286151,261123,201814,244821,193975,228963,113023,304968,221139,232928,375287,241871,257160
4980,150636,2607,299918,152736,274086,402064,213418,295596,285488,174785,145885,255129,427393,238735,237690,194659,378389,220460,200595,198965
4981,303682,375609,111753,369065,317184,342348,318594,275062,200182,194819,353652,273994,201481,322280,234785,196129,142025,160018,212135,113685
4982,164492,375948,139446,182945,244989,169646,199873,234545,343030,187504,348988,223162,318763,292027,412665,257467,261556,254520,244876,162650
4983,309573,294434,379871,286709,216454,417365,354013,405412,334910,178204,433193,142885,218392,236364,193729,161124,426249,387316,425176,394877
4984,476936,466988,460157,458766,457842,475920,484297,464899,472016,478476,470842,462849,466383,464570,473583,485667,478282,494571,459201,491131
4985,122838,33600,102749,93965,118210,121928,99337,97138,59860,68873,121528,462686,514616,466145,478262,481272,514542,479660,514535,514540
4986,183123,198087,114190,306140,519553,222025,370226,245211,319081,271789,323146,156674,178436,150525,141517,249589,181999,363926,275851,197970
4987,297100,365695,223860,297099,214932,231661,369760,384336,338532,374545,184905,416545,291722,353522,375792,147816,179056,227514,402974,268588
4988,468264,468462,145671,491745,378516,494730,327743,378515,114687,306639,377188,353016,239166,136963,198443,250861,219493,65071,439263,76257
4989,38847,102623,72769,76125,68186,31082,68289,83463,106342,453478,86303,83465,452579,71979,91351,122383,68181,91726,102797,12127
4990,212914,182630,321972,181439,233473,191245,382125,244446,226559,374186,192653,256859,112830,304772,399953,201305,178506,374185,2711,300022
4991,339763,154183,276949,254319,432332,1419,298730,288093,162764,248522,298727,1416,283255,225879,219203,392351,204779,281753,398408,351559
4992,493227,469861,460724,467353,490065,464453,473121,488909,467277,490745,475039,464047,472521,464938,466488,481741,494545,472337,480618,466941
4993,331178,169147,295220,378178,378179,362143,407005,313226,201028,175015,381316,313083,355231,301711,109806,211880,215736,161926,168891,316066
4994,466584,481462,480695,458179,471927,474440,483649,469819,475623,460591,460603,464534,331511,355388,341395,278018,223380,484383,470811,469113
4995,377567,178081,214924,406375,281898,288386,410530,306310,114359,410042,151863,365661,259831,239819,340442,255812,351872,232522,279085,265793
4996,68914,76726,90511,86809,19393,29227,15583,19447,103037,43021,30240,85735,25515,46302,67817,28595,12254,86255,59419,51490
4997,462437,467426,469968,486058,484912,478814,486061,491334,466569,477798,160965,488427,372395,351386,472412,351387,466224,486246,478601,147330
4998,485702,491145,489666,470563,489734,477577,459799,473206,465795,464695,460357,463724,463649,485166,466643,477921,482953,465202,463021,458550
4999,450536,450563,445186,454631,452813,454254,452773,450570,454256,451140,452810,202297,454398,227098,452836,452356,216582,453632,454323,445369
5000,334522,322258,194299,278004,278865,322259,225852,151268,244195,261807,327908,159620,243664,279780,156734,201165,306920,114965,231634,334449
5001,526042,526024,525996,525984,525917,525968,525972,525847,525933,525923,526002,525965,525873,525938,526022,526647,525916,525848,525887,526000
5002,295374,109951,301858,218617,362292,153426,149190,209366,152438,358363,199261,293304,139942,250955,249134,222365,165849,417928,194428,279254
5003,450965,453131,444398,453847,444554,453032,444281,454887,450516,443887,441759,444439,454054,448538,451673,452341,453524,450624,451112,454144
5004,455150,452832,452827,452563,453171,454053,453551,446915,452199,450915,443085,452400,443078,444565,454139,444493,448849,450508,453714,449268
5005,300644,108751,368,297677,300645,108752,426705,369,297678,213,297522,108753,300646,340759,419866,335327,202300,333296,249050,179500
5006,179689,349920,352823,269953,228336,155420,428889,274919,262918,217831,146565,277139,388177,427666,282977,396588,189370,210783,321977,201075
5007,421047,138130,228013,431197,327914,186690,327913,379002,331838,175830,289181,408616,306923,114968,205867,281486,180481,368112,418603,138606
5008,235402,150372,249708,388238,289244,229518,364496,279780,201165,231634,396734,164388,308529,116565,396733,416161,145664,408454,159273,291352
5009,346408,421390,272342,421389,289576,297419,123,435596,276059,220660,203053,160162,269807,388398,120,297416,435599,276384,261254,386950
5010,335485,204305,407004,186068,432632,260051,168490,378023,427031,142027,382673,330046,201783,417481,218732,410842,266464,331022,285726,188046
5011,515641,515632,515610,489482,515601,473817,494790,515615,471579,515630,515608,515623,515693,515640,458850,477769,515627,515609,515691,475933
5012,106893,51879,94596,73018,94601,87016,76162,121434,51842,104379,76457,72276,104896,87079,97987,83568,23472,62592,80534,31019
